No.,Time,Source,Destination,Protocol,Length,Info,source_file,predicted_label
187,3.527109,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=66930 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 191]",test_loic.csv,normal
188,3.527109,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=68382 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 191],test_loic.csv,normal
189,3.527109,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=69834 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 191]",test_loic.csv,normal
190,3.527139,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=71286 Win=262656 Len=0,test_loic.csv,normal
191,3.527767,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
192,3.527767,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=72738 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204]",test_loic.csv,normal
193,3.527861,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=74190 Win=262656 Len=0,test_loic.csv,normal
194,3.527916,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=74190 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204],test_loic.csv,normal
195,3.527916,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=75642 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204]",test_loic.csv,normal
196,3.527916,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=77094 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204],test_loic.csv,normal
197,3.527916,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=78546 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204]",test_loic.csv,normal
198,3.527916,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=79998 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204],test_loic.csv,normal
199,3.527977,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=81450 Win=262656 Len=0,test_loic.csv,normal
200,3.528071,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=81450 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204]",test_loic.csv,normal
201,3.528071,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=82902 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204],test_loic.csv,normal
202,3.528071,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=84354 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204]",test_loic.csv,normal
203,3.528071,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=85806 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 204],test_loic.csv,normal
204,3.528071,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
205,3.528071,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=88710 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218],test_loic.csv,normal
206,3.528071,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=90162 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218]",test_loic.csv,normal
207,3.528071,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=91614 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218],test_loic.csv,normal
208,3.528071,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=93066 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218]",test_loic.csv,normal
209,3.52821,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=94518 Win=262656 Len=0,test_loic.csv,normal
210,3.528677,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=94518 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218],test_loic.csv,normal
211,3.528677,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=95970 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218]",test_loic.csv,normal
212,3.528758,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=97422 Win=262656 Len=0,test_loic.csv,normal
213,3.528823,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=97422 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218],test_loic.csv,normal
214,3.528823,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=98874 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218]",test_loic.csv,normal
215,3.528823,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=100326 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218],test_loic.csv,normal
216,3.528823,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=101778 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 218]",test_loic.csv,normal
217,3.528909,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=103230 Win=262656 Len=0,test_loic.csv,normal
218,3.528941,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
219,3.528941,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=104682 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234]",test_loic.csv,normal
220,3.529015,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=106134 Win=262656 Len=0,test_loic.csv,normal
221,3.570392,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=106134 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234],test_loic.csv,normal
222,3.570461,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=107586 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234]",test_loic.csv,normal
223,3.57048,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=109038 Win=262656 Len=0,test_loic.csv,normal
224,3.570492,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=109038 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234],test_loic.csv,normal
225,3.570492,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=110490 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234]",test_loic.csv,normal
226,3.570505,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=111942 Win=262656 Len=0,test_loic.csv,normal
227,3.57059,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=111942 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234],test_loic.csv,normal
228,3.57059,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=113394 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234]",test_loic.csv,normal
229,3.57059,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=114846 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234],test_loic.csv,normal
230,3.57059,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=116298 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234]",test_loic.csv,normal
231,3.570611,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=117750 Win=262656 Len=0,test_loic.csv,normal
232,3.570663,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=117750 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234],test_loic.csv,normal
233,3.570663,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=119202 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 234]",test_loic.csv,normal
234,3.570663,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
235,3.570676,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=122106 Win=262656 Len=0,test_loic.csv,normal
236,3.570683,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=122106 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251]",test_loic.csv,normal
237,3.570683,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=123558 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251],test_loic.csv,normal
238,3.570693,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=125010 Win=262656 Len=0,test_loic.csv,normal
239,3.570698,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=125010 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251]",test_loic.csv,normal
240,3.570704,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=126462 Win=262656 Len=0,test_loic.csv,normal
241,3.570783,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=126462 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251],test_loic.csv,normal
242,3.570783,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=127914 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251]",test_loic.csv,normal
243,3.570783,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=129366 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251],test_loic.csv,normal
244,3.570796,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=130818 Win=262656 Len=0,test_loic.csv,normal
245,3.570803,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=130818 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251]",test_loic.csv,normal
246,3.570809,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=132270 Win=262656 Len=0,test_loic.csv,normal
247,3.570814,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=132270 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251],test_loic.csv,normal
248,3.570824,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=133722 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251]",test_loic.csv,normal
249,3.570832,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=135174 Win=262656 Len=0,test_loic.csv,normal
250,3.570855,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=135174 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 251],test_loic.csv,normal
251,3.570927,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
252,3.570927,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=138078 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266],test_loic.csv,normal
253,3.570927,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=139530 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266]",test_loic.csv,normal
254,3.570941,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=140982 Win=262656 Len=0,test_loic.csv,normal
255,3.57099,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=140982 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266],test_loic.csv,normal
256,3.57099,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=142434 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266]",test_loic.csv,normal
257,3.571026,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=143886 Win=262656 Len=0,test_loic.csv,normal
258,3.57104,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=143886 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266],test_loic.csv,normal
259,3.57104,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=145338 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266]",test_loic.csv,normal
260,3.57104,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=146790 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266],test_loic.csv,normal
261,3.57104,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=148242 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266]",test_loic.csv,normal
262,3.571058,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=149694 Win=262656 Len=0,test_loic.csv,normal
263,3.571083,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=149694 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266],test_loic.csv,normal
264,3.571083,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=151146 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 266]",test_loic.csv,normal
265,3.571096,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=152598 Win=262656 Len=0,test_loic.csv,normal
266,3.571464,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
267,3.571464,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=154050 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283]",test_loic.csv,normal
268,3.571481,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=155502 Win=262656 Len=0,test_loic.csv,normal
269,3.571489,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=155502 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283],test_loic.csv,normal
270,3.571489,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=156954 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283]",test_loic.csv,normal
271,3.571499,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=158406 Win=262656 Len=0,test_loic.csv,normal
272,3.571596,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=158406 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283],test_loic.csv,normal
273,3.571596,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=159858 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283]",test_loic.csv,normal
274,3.571596,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=161310 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283],test_loic.csv,normal
275,3.571609,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=162762 Win=262656 Len=0,test_loic.csv,normal
276,3.57165,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=162762 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283]",test_loic.csv,normal
277,3.571659,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=164214 Win=262656 Len=0,test_loic.csv,normal
278,3.571751,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=164214 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283],test_loic.csv,normal
279,3.571761,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=165666 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283]",test_loic.csv,normal
280,3.571767,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=167118 Win=262656 Len=0,test_loic.csv,normal
281,3.57182,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=167118 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283],test_loic.csv,normal
282,3.57182,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=168570 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 283]",test_loic.csv,normal
283,3.57182,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
284,3.57182,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=171474 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299]",test_loic.csv,normal
285,3.57182,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=172926 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299],test_loic.csv,normal
286,3.571841,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=174378 Win=262656 Len=0,test_loic.csv,normal
287,3.571848,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=174378 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299],test_loic.csv,normal
288,3.571848,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=175830 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299]",test_loic.csv,normal
289,3.571858,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=177282 Win=262656 Len=0,test_loic.csv,normal
290,3.571863,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=177282 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299],test_loic.csv,normal
291,3.57187,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=178734 Win=262656 Len=0,test_loic.csv,normal
292,3.571873,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=178734 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299],test_loic.csv,normal
293,3.571895,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=180186 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299]",test_loic.csv,normal
294,3.571918,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=181638 Win=262656 Len=0,test_loic.csv,normal
295,3.571933,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=181638 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299],test_loic.csv,normal
296,3.571933,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=183090 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299],test_loic.csv,normal
297,3.571933,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=184542 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 299]",test_loic.csv,normal
298,3.57195,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=185994 Win=262656 Len=0,test_loic.csv,normal
299,3.57196,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
300,3.57196,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=187446 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
301,3.57196,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=188898 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315]",test_loic.csv,normal
302,3.571972,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=190350 Win=262656 Len=0,test_loic.csv,normal
303,3.572133,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=190350 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
304,3.572133,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=191802 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
305,3.572155,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=193254 Win=262656 Len=0,test_loic.csv,normal
306,3.572166,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=193254 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315]",test_loic.csv,normal
307,3.572166,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=194706 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
308,3.572182,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=196158 Win=262656 Len=0,test_loic.csv,normal
309,3.572189,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=196158 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
310,3.572189,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=197610 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315]",test_loic.csv,normal
311,3.572197,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=199062 Win=262656 Len=0,test_loic.csv,normal
312,3.572439,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=199062 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
313,3.572439,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=200514 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 315],test_loic.csv,normal
314,3.57246,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=201966 Win=262656 Len=0,test_loic.csv,normal
315,3.572474,185.188.41.131,192.168.1.192,TLSv1.3,1506,Application Data,test_loic.csv,normal
316,3.572474,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=203418 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331],test_loic.csv,normal
317,3.572484,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=204870 Win=262656 Len=0,test_loic.csv,normal
318,3.572567,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=204870 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331],test_loic.csv,normal
319,3.572567,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=206322 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331]",test_loic.csv,normal
320,3.572567,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=207774 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331],test_loic.csv,normal
321,3.572567,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=209226 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331]",test_loic.csv,normal
322,3.572601,192.168.1.192,185.188.41.131,TCP,54,51205  >  64532 [ACK] Seq=5200 Ack=210678 Win=262656 Len=0,test_loic.csv,normal
323,3.572614,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=210678 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331],test_loic.csv,normal
324,3.572614,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=212130 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331],test_loic.csv,normal
325,3.572614,185.188.41.131,192.168.1.192,TCP,1506,"64532  >  51205 [PSH, ACK] Seq=213582 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331]",test_loic.csv,normal
326,3.572614,185.188.41.131,192.168.1.192,TCP,1506,64532  >  51205 [ACK] Seq=215034 Ack=5200 Win=79872 Len=1452 [TCP PDU reassembled in 331],test_loic.csv,normal
